Iter, Clock_time, Time, Max_vel, Max_density, Mass, PE_tot, BPE_tot, BPE_from_int, Max_diss, Diss_tot, Max_u, KE_x, Max_w, KE_z, Enst_y_tot, Max_vort_y
4577, 2.09642606289999982e+01, 2.48602941176473493e+01, 1.44037943802337060e-01, 5.61481405539522149e-03, 5.00250001920760951e+02, 1.22654917614387591e+03, 1.22632720434690691e+03, 1.73887261461420701e-05, 1.59916907545994608e-01, 1.66805127883642079e-03, 1.08598371737086877e-01, 1.38971849059498526e-01, 1.27686531074663240e-01, 1.41389576681085233e-01, 4.17012819709105198e-01, 1.12864621578982547e+01
4578, 2.09683540589999993e+01, 2.48676470588238203e+01, 1.44168856111512617e-01, 5.57923530430853853e-03, 5.00250001920760951e+02, 1.22654898552555915e+03, 1.22632723705867807e+03, 1.73857860119389435e-05, 1.59237382265645461e-01, 1.66811736666427402e-03, 1.08588807765220965e-01, 1.38999179800777473e-01, 1.27973940927301300e-01, 1.41539546257389570e-01, 4.17029341666068198e-01, 1.13369188156829033e+01
4579, 2.09725156159999990e+01, 2.48750000000002913e+01, 1.44181258269843987e-01, 5.59505579079050321e-03, 5.00250001920761179e+02, 1.22654879571056176e+03, 1.22632725418259679e+03, 1.73830168654489647e-05, 1.58537791485868884e-01, 1.66819164008933296e-03, 1.08683445055142117e-01, 1.39027326007918256e-01, 1.28158498251050662e-01, 1.41687899754183083e-01, 4.17047910022333213e-01, 1.13674973732060280e+01
4580, 2.09765389139999989e+01, 2.48823529411767623e+01, 1.44088342353669324e-01, 5.61170547142715234e-03, 5.00250001920760951e+02, 1.22654860669669756e+03, 1.22632726329942216e+03, 1.73803738927757452e-05, 1.60317633523114345e-01, 1.66827191123503798e-03, 1.08800289590695431e-01, 1.39056300277931144e-01, 1.28343802646492339e-01, 1.41834624921282570e-01, 4.17067977808759371e-01, 1.13729584039843594e+01
4581, 2.09807409780000000e+01, 2.48897058823532333e+01, 1.44210454919324049e-01, 5.61904844074811137e-03, 5.00250001920760951e+02, 1.22654841848178557e+03, 1.22632729334904070e+03, 1.73778037822290142e-05, 1.61799398123401827e-01, 1.66835413302861518e-03, 1.08843054453695534e-01, 1.39086114876807054e-01, 1.28905341285536157e-01, 1.41979708398023791e-01, 4.17088533257153782e-01, 1.13483832679445911e+01
4582, 2.09850622749999971e+01, 2.48970588235297043e+01, 1.44658077888323022e-01, 5.61645999601284758e-03, 5.00250001920761065e+02, 1.22654823106368963e+03, 1.22632734035387830e+03, 1.73752472442258986e-05, 1.63099556953111291e-01, 1.66843216867998238e-03, 1.08817142748038179e-01, 1.39116781859199540e-01, 1.29384626617129822e-01, 1.42123135359728953e-01, 4.17108042169995918e-01, 1.12893640812740124e+01
4583, 2.09891781469999970e+01, 2.49044117647061753e+01, 1.45006502857999764e-01, 5.64529844129424332e-03, 5.00250001920760667e+02, 1.22654804444033925e+03, 1.22632739131392600e+03, 1.73726420221860174e-05, 1.64314807521958983e-01, 1.66849808130671508e-03, 1.08728546393504405e-01, 1.39148313220637254e-01, 1.29788815895028609e-01, 1.42264889569223590e-01, 4.17124520326678683e-01, 1.11921645878332114e+01
4584, 2.09932971249999980e+01, 2.49117647058826464e+01, 1.45266187587285434e-01, 5.66213168554408671e-03, 5.00250001920761008e+02, 1.22654785860973379e+03, 1.22632742773275936e+03, 1.73699262358053283e-05, 1.65513035761078453e-01, 1.66854297211148665e-03, 1.08583462337553588e-01, 1.39180721064107754e-01, 1.30126435771169252e-01, 1.42404953885740371e-01, 4.17135743027872041e-01, 1.11229523326237540e+01
4585, 2.09974179859999985e+01, 2.49191176470591174e+01, 1.45449103946699909e-01, 5.66240908644546296e-03, 5.00250001920760951e+02, 1.22654767356991556e+03, 1.22632745452385666e+03, 1.73670418764043775e-05, 1.66727915951809580e-01, 1.66855825738483079e-03, 1.08387979739063514e-01, 1.39214017754711566e-01, 1.30406724953269687e-01, 1.42543311172478648e-01, 4.17139564346207914e-01, 1.11997251611017070e+01
4586, 2.10014598889999995e+01, 2.49264705882355884e+01, 1.45567800433437977e-01, 5.64431247300913042e-03, 5.00250001920761065e+02, 1.22654748931890890e+03, 1.22632747224041032e+03, 1.73639382574925023e-05, 1.67957348282738117e-01, 1.66853715630371486e-03, 1.08577523508082543e-01, 1.39248216033817096e-01, 1.30639043005245675e-01, 1.42679945441695877e-01, 4.17134289075929199e-01, 1.12653343808701383e+01
4587, 2.10056010779999980e+01, 2.49338235294120594e+01, 1.45734949217960180e-01, 5.60685056510812092e-03, 5.00250001920761179e+02, 1.22654730585464358e+03, 1.22632748764485609e+03, 1.73605752135716897e-05, 1.69165571967709594e-01, 1.66847609372880543e-03, 1.08767372251555181e-01, 1.39283329068914635e-01, 1.30902401875961333e-01, 1.42814843008894438e-01, 4.17119023432200919e-01, 1.13151599134648677e+01
4588, 2.10099020669999987e+01, 2.49411764705885304e+01, 1.46082472520198320e-01, 5.57163311500436312e-03, 5.00250001920760951e+02, 1.22654712317485883e+03, 1.22632751495616162e+03, 1.73569258388637734e-05, 1.70288519829878526e-01, 1.66837572264931793e-03, 1.08874685481523736e-01, 1.39319370426226385e-01, 1.31057377561605459e-01, 1.42947993413073959e-01, 4.17093930662329693e-01, 1.13446208168277156e+01
4589, 2.10142589219999998e+01, 2.49485294117650014e+01, 1.46403079279800424e-01, 5.58601956681208968e-03, 5.00250001920761065e+02, 1.22654694127701077e+03, 1.22632754473682780e+03, 1.73529785681011128e-05, 1.71241769174234088e-01, 1.66824133969127359e-03, 1.08902201038307653e-01, 1.39356353967344054e-01, 1.31133673551187824e-01, 1.43079389902186882e-01, 4.17060334922818188e-01, 1.13493588861132650e+01
4590, 2.10182819889999983e+01, 2.49558823529414724e+01, 1.46696753159171300e-01, 5.58937768922753656e-03, 5.00250001920760837e+02, 1.22654676015819405e+03, 1.22632757491034954e+03, 1.73487384267790610e-05, 1.71930264575049646e-01, 1.66808258710516482e-03, 1.08853449496574106e-01, 1.39394293685038778e-01, 1.31631010048586933e-01, 1.43209029371528074e-01, 4.17020646776290971e-01, 1.13254040516028986e+01
4591, 2.10223707799999993e+01, 2.49632352941179434e+01, 1.46964159760916591e-01, 5.58150982654261833e-03, 5.00250001920760837e+02, 1.22654657981508626e+03, 1.22632760831527776e+03, 1.73442273204233207e-05, 1.72258835051886189e-01, 1.66791247665483769e-03, 1.08732600625471632e-01, 1.39433203503409459e-01, 1.32149970468909556e-01, 1.43336911755953922e-01, 4.16978119163708971e-01, 1.12693154689443524e+01
4592, 2.10266443079999981e+01, 2.49705882352944144e+01, 1.47206556138915035e-01, 5.56252809339831573e-03, 5.00250001920761179e+02, 1.22654640024393075e+03, 1.22632764312409972e+03, 1.73394832917291135e-05, 1.72142425306538532e-01, 1.66774590157513030e-03, 1.08544352063473570e-01, 1.39473097071507790e-01, 1.32611591622239094e-01, 1.43463038987479530e-01, 4.16936475393782313e-01, 1.11782937254247372e+01
4593, 2.10308075089999988e+01, 2.49779411764708854e+01, 1.47443637511253611e-01, 5.57512707520419273e-03, 5.00250001920760724e+02, 1.22654622144054883e+03, 1.22632768759997111e+03, 1.73345587485555586e-05, 1.71514951775135510e-01, 1.66759789364642926e-03, 1.08400838257144888e-01, 1.39513987577100679e-01, 1.33157173309157689e-01, 1.43587413712550571e-01, 4.16899473411607546e-01, 1.10502613227607895e+01
4594, 2.10350995509999983e+01, 2.49834558823531623e+01, 1.47802652708834553e-01, 5.57733239053989291e-03, 5.00250001920760894e+02, 1.22654608784078619e+03, 1.22632771893590780e+03, 1.73304737064233255e-05, 1.70632404531198129e-01, 1.66738413527215161e-03, 1.08569321031977417e-01, 1.39545282353461142e-01, 1.33544176805618253e-01, 1.43679505240607852e-01, 4.16846033818037531e-01, 1.10246136074194077e+01
4595, 2.10392097219999989e+01, 2.49889705882354427e+01, 1.48144168066245890e-01, 5.57084981677747389e-03, 5.00250001920760894e+02, 1.22654595467052900e+03, 1.22632774939729484e+03, 1.73262058100088429e-05, 1.69434489105040692e-01, 1.66714947169068037e-03, 1.08685621620839931e-01, 1.39577139199701744e-01, 1.33910346850323297e-01, 1.43770605149536768e-01, 4.16787367922670238e-01, 1.10525122227124299e+01
4596, 2.10433161869999985e+01, 2.49944852941177231e+01, 1.48465860336924438e-01, 5.55597998442787077e-03, 5.00250001920761179e+02, 1.22654582192677481e+03, 1.22632777625390418e+03, 1.73219493275243015e-05, 1.67966307018979577e-01, 1.66696763699127060e-03, 1.08751761423784038e-01, 1.39609583619910882e-01, 1.34252951536396881e-01, 1.43860739431704077e-01, 4.16741909247817899e-01, 1.10733263192628506e+01
4597, 2.10473630479999976e+01, 2.50000000000000000e+01, 1.48765659997772443e-01, 5.53333697307952649e-03, 5.00250001920761065e+02, 1.22654568960617598e+03, 1.22632780490784444e+03, 1.73178255499842022e-05, 1.66250714507445774e-01, 1.66687004730287514e-03, 1.08768984367772811e-01, 1.39642628555207787e-01, 1.34569890387974289e-01, 1.43949914980536248e-01, 4.16717511825719034e-01, 1.10863335462880013e+01
4598, 2.11022165219999991e+01, 2.50072463768115938e+01, 1.49121137873388820e-01, 5.49346179005457628e-03, 5.00250001920760894e+02, 1.22654551637271925e+03, 1.22632783914128368e+03, 1.73129565307325096e-05, 1.63645871745974697e-01, 1.66696788232618400e-03, 1.08719535820740357e-01, 1.39687002497787455e-01, 1.34942534047984369e-01, 1.44065655699832651e-01, 4.16741970581546328e-01, 1.10908610301950450e+01
4599, 2.11063562679999990e+01, 2.50144402436462912e+01, 1.49431082115347585e-01, 5.50764102364363888e-03, 5.00250001920761349e+02, 1.22654534510480335e+03, 1.22632788681546617e+03, 1.73085798173383860e-05, 1.66063586703216887e-01, 1.66720837280748876e-03, 1.08590373692330669e-01, 1.39732095097464620e-01, 1.35264768444179034e-01, 1.44178887741024442e-01, 4.16802093201871948e-01, 1.10788748013062079e+01
4600, 2.11105283859999986e+01, 2.50215819810111739e+01, 1.49700829044814632e-01, 5.51475179081597957e-03, 5.00250001920761235e+02, 1.22654517577444562e+03, 1.22632792528548771e+03, 1.73044967778824166e-05, 1.68500823430601548e-01, 1.66748467677598909e-03, 1.08386443748348091e-01, 1.39777861170903545e-01, 1.35647256297255298e-01, 1.44289608948096754e-01, 4.16871169193996693e-01, 1.10481133418978263e+01
4601, 2.11147860139999999e+01, 2.50287237183760567e+01, 1.49937789072017325e-01, 5.51167415306523956e-03, 5.00250001920760781e+02, 1.22654500713479592e+03, 1.22632797418134396e+03, 1.73006275194581970e-05, 1.70669405184848577e-01, 1.66775964225333796e-03, 1.08112518582287681e-01, 1.39824622307991669e-01, 1.36003520866618488e-01, 1.44398630204041811e-01, 4.16939910563334681e-01, 1.10232768633501408e+01
4602, 2.11192095830000000e+01, 2.50358654557409395e+01, 1.50145860163572842e-01, 5.49869227298727115e-03, 5.00250001920760781e+02, 1.22654483918190226e+03, 1.22632804101978536e+03, 1.72970115775188074e-05, 1.72628224980903661e-01, 1.66803036785649660e-03, 1.08169839546151891e-01, 1.39872388095719780e-01, 1.36563919999916489e-01, 1.44505947410459634e-01, 4.17007591964123792e-01, 1.10826333825169776e+01
4603, 2.11234463619999993e+01, 2.50430071931058222e+01, 1.50328242575814425e-01, 5.49992660332459735e-03, 5.00250001920760951e+02, 1.22654467191143226e+03, 1.22632810741890967e+03, 1.72936986239031149e-05, 1.74413862024750066e-01, 1.66830026430152918e-03, 1.08283434757187186e-01, 1.39921169045256172e-01, 1.37151916624220660e-01, 1.44611557277252029e-01, 4.17075066075382139e-01, 1.11118750800035571e+01
4604, 2.11275600699999977e+01, 2.50500960287124457e+01, 1.50487247010536812e-01, 5.52948392653759835e-03, 5.00250001920760951e+02, 1.22654450655065034e+03, 1.22632816963737014e+03, 1.72907373404261412e-05, 1.76010192837552093e-01, 1.66856494796168179e-03, 1.08306846415100216e-01, 1.39970600203613155e-01, 1.37699568786976589e-01, 1.44714691348489133e-01, 4.17141236990420550e-01, 1.11069911078854044e+01
4605, 2.11316715129999970e+01, 2.50571323544256863e+01, 1.50626887849764329e-01, 5.55363130636886502e-03, 5.00250001920761008e+02, 1.22654434307158022e+03, 1.22632821739838164e+03, 1.72881335276571433e-05, 1.77379456127869400e-01, 1.66882121914694800e-03, 1.08244868246407139e-01, 1.40020668439242768e-01, 1.38204687504913909e-01, 1.44815388368501358e-01, 4.17205304786736786e-01, 1.10653655417340708e+01
4606, 2.11358103989999968e+01, 2.50641165592077186e+01, 1.50750835978720493e-01, 5.56897889646991873e-03, 5.00250001920760951e+02, 1.22654418144688907e+03, 1.22632825313373928e+03, 1.72858826400574895e-05, 1.78458286517773096e-01, 1.66906740857501908e-03, 1.08103299695031019e-01, 1.40071360538348760e-01, 1.38665917558037061e-01, 1.44913687899972526e-01, 4.17266852143755251e-01, 1.09852670982807119e+01
4607, 2.11399087669999979e+01, 2.50711007639897510e+01, 1.50920197179819970e-01, 5.57565250302324497e-03, 5.00250001920760951e+02, 1.22654402045963388e+03, 1.22632825747782886e+03, 1.72839602271387964e-05, 1.79173769894934443e-01, 1.66930740105759477e-03, 1.07886933377164110e-01, 1.40123050377997410e-01, 1.39085693598213489e-01, 1.45010340640173846e-01, 4.17326850264399030e-01, 1.09757039173918827e+01
4608, 2.11440589839999973e+01, 2.50780849687717833e+01, 1.51264310201529528e-01, 5.57368839379465512e-03, 5.00250001920760837e+02, 1.22654386010625717e+03, 1.22632827401462077e+03, 1.72823520928855291e-05, 1.79432917029062305e-01, 1.66954202920376027e-03, 1.07601725055334094e-01, 1.40175743372383810e-01, 1.39463374425043196e-01, 1.45105345611639819e-01, 4.17385507300939484e-01, 1.09535955031149150e+01
4609, 2.11481230879999984e+01, 2.50850691735538156e+01, 1.51573070752464928e-01, 5.56324440480545235e-03, 5.00250001920760610e+02, 1.22654370038322031e+03, 1.22632830310394820e+03, 1.72810383201337917e-05, 1.79145504937489985e-01, 1.66977041041801392e-03, 1.07462558242014131e-01, 1.40229443648578173e-01, 1.39799118954956114e-01, 1.45198702131927260e-01, 4.17442602604503221e-01, 1.10008407163254738e+01
4610, 2.11522477859999967e+01, 2.50920533783358479e+01, 1.51848109066130749e-01, 5.54459991214937501e-03, 5.00250001920761065e+02, 1.22654354128698196e+03, 1.22632834508104224e+03, 1.72799982317519702e-05, 1.78237002981606274e-01, 1.66999077084210553e-03, 1.07391923343938017e-01, 1.40284154513549281e-01, 1.40093826265999338e-01, 1.45290410036904849e-01, 4.17497692710526058e-01, 1.10885431400872463e+01
4611, 2.11562646619999981e+01, 2.50989842685775599e+01, 1.52089895707861883e-01, 5.51838280838142306e-03, 5.00250001920760894e+02, 1.22654338402133135e+03, 1.22632839850847336e+03, 1.72792186422657051e-05, 1.76673788393691550e-01, 1.67019681783729299e-03, 1.07415263241258038e-01, 1.40339448740937012e-01, 1.40401813062067310e-01, 1.45379787802590255e-01, 4.17549204459322920e-01, 1.11511595196621727e+01
4612, 2.11604976139999970e+01, 2.51059151588192719e+01, 1.52303186530316409e-01, 5.49172665205509194e-03, 5.00250001920760894e+02, 1.22654322736589643e+03, 1.22632845412119741e+03, 1.72786774402276221e-05, 1.74440036085002359e-01, 1.67038962649044046e-03, 1.07474298693414239e-01, 1.40395743082723817e-01, 1.40743166303098549e-01, 1.45467543073055622e-01, 4.17597406622610190e-01, 1.11858489463908057e+01
4613, 2.11646692599999966e+01, 2.51128460490609839e+01, 1.52490652200280130e-01, 5.53933980422364244e-03, 5.00250001920761065e+02, 1.22654307131704513e+03, 1.22632849118259310e+03, 1.72783636494505989e-05, 1.71562916196151299e-01, 1.67056816122552023e-03, 1.07616001832945299e-01, 1.40453039910537480e-01, 1.41031476723773003e-01, 1.45553677114864582e-01, 4.17642040306379803e-01, 1.11894600224784462e+01
4614, 2.11688080649999968e+01, 2.51197232114713636e+01, 1.52653749792537125e-01, 5.57789619549151332e-03, 5.00250001920760837e+02, 1.22654291707373454e+03, 1.22632853682257746e+03, 1.72782711412075523e-05, 1.70055408380030776e-01, 1.67072577831143664e-03, 1.07683532013333375e-01, 1.40510884044705658e-01, 1.41266140617261171e-01, 1.45637541134644943e-01, 4.17681444577858940e-01, 1.11598025079492018e+01
4615, 2.11729703039999997e+01, 2.51265470625452281e+01, 1.52795422852188639e-01, 5.60720440480503776e-03, 5.00250001920761179e+02, 1.22654276460909341e+03, 1.22632859625146648e+03, 1.72783955385840802e-05, 1.69338933884882026e-01, 1.67085824033900271e-03, 1.07679475552489551e-01, 1.40569256595747538e-01, 1.41450071563982510e-01, 1.45719178126290039e-01, 4.17714560084750774e-01, 1.10958048870215471e+01
4616, 2.11771564779999970e+01, 2.51333180155487526e+01, 1.52918213991799307e-01, 5.62719134226334107e-03, 5.00250001920760894e+02, 1.22654261389666135e+03, 1.22632864842236722e+03, 1.72787370835736905e-05, 1.67822421838897368e-01, 1.67096322919511268e-03, 1.07607872480192726e-01, 1.40628139365218563e-01, 1.41586686821094404e-01, 1.45798631069864543e-01, 4.17740807298778161e-01, 1.09971088592698436e+01
4617, 2.11812066859999995e+01, 2.51400364805444987e+01, 1.53024199048373194e-01, 5.63790852043859723e-03, 5.00250001920761179e+02, 1.22654246491036611e+03, 1.22632869247980375e+03, 1.72792986429936271e-05, 1.65472467280464136e-01, 1.67103976716675658e-03, 1.07474148532841138e-01, 1.40687514567898270e-01, 1.41913723463091529e-01, 1.45875942660873309e-01, 4.17759941791689515e-01, 1.09376370669553165e+01
4618, 2.11851728469999969e+01, 2.51467549455402448e+01, 1.53115603746838608e-01, 5.63951493156986203e-03, 5.00250001920760951e+02, 1.22654231647600000e+03, 1.22632873107374826e+03, 1.72800888931490916e-05, 1.62268520230911817e-01, 1.67109116806701515e-03, 1.07283326355336175e-01, 1.40747836904305895e-01, 1.42285266352382783e-01, 1.45951737820053967e-01, 4.17772792016753935e-01, 1.09424512757457570e+01
4619, 2.11891252510000001e+01, 2.51534734105359910e+01, 1.53193253501329951e-01, 5.63213098919872895e-03, 5.00250001920760951e+02, 1.22654216858972859e+03, 1.22632875786416889e+03, 1.72811150998858222e-05, 1.58243126708765752e-01, 1.67111896539541170e-03, 1.07223856573630996e-01, 1.40809107582608256e-01, 1.42807295995979966e-01, 1.46026019471963198e-01, 4.17779741348852873e-01, 1.10212650906017906e+01
4620, 2.11930735779999999e+01, 2.51601918755317371e+01, 1.53257697001320969e-01, 5.61604299928187764e-03, 5.00250001920761065e+02, 1.22654202124764083e+03, 1.22632875743401974e+03, 1.72823863221959315e-05, 1.53475275176808312e-01, 1.67112387427512284e-03, 1.07379720345443963e-01, 1.40871327188690304e-01, 1.43276018104343816e-01, 1.46098790716724408e-01, 4.17780968568780497e-01, 1.11110680457146671e+01
4621, 2.11969848059999997e+01, 2.51669103405274832e+01, 1.53309309284634543e-01, 5.59170458219136399e-03, 5.00250001920761179e+02, 1.22654187444577860e+03, 1.22632874779348094e+03, 1.72839125800420316e-05, 1.50263472061767600e-01, 1.67110721043880399e-03, 1.07455504346927883e-01, 1.40934496204931287e-01, 1.43690913951387389e-01, 1.46170055502132801e-01, 4.17776802609700737e-01, 1.11636255510586508e+01
4622, 2.12009083359999977e+01, 2.51736288055232293e+01, 1.53348377067597380e-01, 5.55973163257800305e-03, 5.00250001920760951e+02, 1.22654172818014558e+03, 1.22632874350117390e+03, 1.72857022720590053e-05, 1.53972843104066892e-01, 1.67107182007908894e-03, 1.07452996239453188e-01, 1.40998615281704542e-01, 1.44052443387197415e-01, 1.46239818975834990e-01, 4.17767955019771930e-01, 1.11772253823713257e+01
4623, 2.12048486879999984e+01, 2.51803472705189755e+01, 1.53375179542005219e-01, 5.52089352048139390e-03, 5.00250001920760951e+02, 1.22654158244672021e+03, 1.22632875651237350e+03, 1.72877594115463008e-05, 1.57984318509477167e-01, 1.67102211666979653e-03, 1.07375600856549083e-01, 1.41063685202090922e-01, 1.44362006759191558e-01, 1.46308087501068246e-01, 4.17755529167449458e-01, 1.11507363335045113e+01
